"TrafficDate","Trainseries","TrainCharacteristic","Trainnumber","Location","Activity","PlannedTime","Realisation","Delay_min","DelayJump"
"2017-11-07","5000O","SPR",5023,"Gv","V",2017-11-07 06:43:00,2017-11-07 06:43:33,0,0
"2017-11-07","5000O","SPR",5023,"Gvmw","K_A",2017-11-07 06:46:18,2017-11-07 06:46:27,0,0
"2017-11-07","5000O","SPR",5023,"Gvmw","K_V",2017-11-07 06:47:00,2017-11-07 06:47:03,0,0
"2017-11-07","5000O","SPR",5023,"Rsw","K_A",2017-11-07 06:48:18,2017-11-07 06:49:19,1,1
"2017-11-07","5000O","SPR",5023,"Rsw","K_V",2017-11-07 06:49:00,2017-11-07 06:50:02,1,0
"2017-11-07","5000O","SPR",5023,"Dta","D",2017-11-07 06:50:00,2017-11-07 06:51:53,1,0
"2017-11-07","5000O","SPR",5023,"Ngsfa","D",2017-11-07 06:52:00,2017-11-07 06:53:03,1,0
"2017-11-07","5000O","SPR",5023,"Dt","K_A",2017-11-07 06:53:18,2017-11-07 06:54:15,0,-1
"2017-11-07","5000O","SPR",5023,"Dt","K_V",2017-11-07 06:54:00,2017-11-07 06:54:45,0,0
"2017-11-07","5000O","SPR",5023,"Dtz","K_A",2017-11-07 06:56:18,2017-11-07 06:57:03,0,0
"2017-11-07","5000O","SPR",5023,"Dtz","K_V",2017-11-07 06:57:00,2017-11-07 06:57:29,0,0
"2017-11-07","5000O","SPR",5023,"Dtzo","D",2017-11-07 06:58:00,2017-11-07 06:58:48,0,0
"2017-11-07","5000O","SPR",5023,"Sdm","K_A",2017-11-07 07:03:18,2017-11-07 07:03:48,0,0
"2017-11-07","5000O","SPR",5023,"Sdm","K_V",2017-11-07 07:04:00,2017-11-07 07:04:24,0,0
"2017-11-07","5000O","SPR",5023,"Rmoa","D",2017-11-07 07:06:00,2017-11-07 07:06:05,0,0
"2017-11-07","5000O","SPR",5023,"Dhs","D",2017-11-07 07:06:00,2017-11-07 07:06:09,0,0
"2017-11-07","5000O","SPR",5023,"Dhsa","D",2017-11-07 07:06:00,2017-11-07 07:06:20,0,0
"2017-11-07","5000O","SPR",5023,"Rtd","A",2017-11-07 07:09:00,2017-11-07 07:09:43,0,0
"2017-11-07","5000O","SPR",5023,"Rtd","V",2017-11-07 07:11:00,2017-11-07 07:10:52,0,0
"2017-11-07","5000O","SPR",5023,"Wiltn","D",2017-11-07 07:12:00,2017-11-07 07:12:07,0,0
"2017-11-07","5000O","SPR",5023,"Rtb","K_A",2017-11-07 07:13:18,2017-11-07 07:13:27,0,0
"2017-11-07","5000O","SPR",5023,"Rtb","K_V",2017-11-07 07:14:00,2017-11-07 07:14:06,0,0
"2017-11-07","5000O","SPR",5023,"Wiltz","D",2017-11-07 07:15:00,2017-11-07 07:15:12,0,0
"2017-11-07","5000O","SPR",5023,"Rtz","K_A",2017-11-07 07:16:18,2017-11-07 07:16:28,0,0
"2017-11-07","5000O","SPR",5023,"Rtz","K_V",2017-11-07 07:17:00,2017-11-07 07:17:06,0,0
"2017-11-07","5000O","SPR",5023,"Rtst","D",2017-11-07 07:18:00,2017-11-07 07:18:25,0,0
"2017-11-07","5000O","SPR",5023,"Rlb","K_A",2017-11-07 07:19:18,2017-11-07 07:20:07,0,0
"2017-11-07","5000O","SPR",5023,"Rlb","K_V",2017-11-07 07:20:00,2017-11-07 07:20:36,0,0
"2017-11-07","5000O","SPR",5023,"Brd","K_A",2017-11-07 07:23:18,2017-11-07 07:23:32,0,0
"2017-11-07","5000O","SPR",5023,"Brd","K_V",2017-11-07 07:24:00,2017-11-07 07:24:08,0,0
"2017-11-07","5000O","SPR",5023,"Kfhaz","D",2017-11-07 07:27:00,2017-11-07 07:28:23,1,1
"2017-11-07","5000O","SPR",5023,"Zwd","K_A",2017-11-07 07:29:18,2017-11-07 07:29:53,0,-1
"2017-11-07","5000O","SPR",5023,"Zwd","K_V",2017-11-07 07:30:00,2017-11-07 07:30:33,0,0
"2017-11-07","5000O","SPR",5023,"Grbr","D",2017-11-07 07:31:00,2017-11-07 07:31:55,0,0
"2017-11-07","5000O","SPR",5023,"Ddr","A",2017-11-07 07:34:00,2017-11-07 07:34:06,0,0
"2017-11-07","5000O","SPR",5025,"Gvc","V",2017-11-07 07:07:00,2017-11-07 07:06:43,0,0
"2017-11-07","5000O","SPR",5025,"Gv","A",2017-11-07 07:10:00,2017-11-07 07:09:42,0,0
"2017-11-07","5000O","SPR",5025,"Gv","V",2017-11-07 07:14:00,2017-11-07 07:13:52,0,0
"2017-11-07","5000O","SPR",5025,"Gvmw","K_A",2017-11-07 07:16:18,2017-11-07 07:16:16,0,0
"2017-11-07","5000O","SPR",5025,"Gvmw","K_V",2017-11-07 07:17:00,2017-11-07 07:16:49,0,0
"2017-11-07","5000O","SPR",5025,"Rsw","K_A",2017-11-07 07:18:18,2017-11-07 07:19:03,0,0
"2017-11-07","5000O","SPR",5025,"Rsw","K_V",2017-11-07 07:19:00,2017-11-07 07:19:42,0,0
"2017-11-07","5000O","SPR",5025,"Dta","D",2017-11-07 07:20:00,2017-11-07 07:21:32,1,1
"2017-11-07","5000O","SPR",5025,"Ngsfa","D",2017-11-07 07:22:00,2017-11-07 07:22:51,0,-1
"2017-11-07","5000O","SPR",5025,"Dt","K_A",2017-11-07 07:23:18,2017-11-07 07:24:12,0,0
"2017-11-07","5000O","SPR",5025,"Dt","K_V",2017-11-07 07:24:00,2017-11-07 07:25:06,1,1
"2017-11-07","5000O","SPR",5025,"Dtz","K_A",2017-11-07 07:26:18,2017-11-07 07:27:20,1,0
"2017-11-07","5000O","SPR",5025,"Dtz","K_V",2017-11-07 07:27:00,2017-11-07 07:27:48,0,-1
"2017-11-07","5000O","SPR",5025,"Dtzo","D",2017-11-07 07:28:00,2017-11-07 07:29:12,1,1
"2017-11-07","5000O","SPR",5025,"Sdm","K_A",2017-11-07 07:33:18,2017-11-07 07:33:55,0,-1
"2017-11-07","5000O","SPR",5025,"Sdm","K_V",2017-11-07 07:34:00,2017-11-07 07:34:44,0,0
"2017-11-07","5000O","SPR",5025,"Rmoa","D",2017-11-07 07:36:00,2017-11-07 07:36:17,0,0
"2017-11-07","5000O","SPR",5025,"Dhs","D",2017-11-07 07:36:00,2017-11-07 07:36:20,0,0
"2017-11-07","5000O","SPR",5025,"Dhsa","D",2017-11-07 07:36:00,2017-11-07 07:36:27,0,0
"2017-11-07","5000O","SPR",5025,"Rtd","A",2017-11-07 07:39:00,2017-11-07 07:38:44,0,0
"2017-11-07","5000O","SPR",5025,"Rtd","V",2017-11-07 07:41:00,2017-11-07 07:41:58,0,0
"2017-11-07","5000O","SPR",5025,"Wiltn","D",2017-11-07 07:42:00,2017-11-07 07:43:02,1,1
"2017-11-07","5000O","SPR",5025,"Rtb","K_A",2017-11-07 07:43:18,2017-11-07 07:44:10,0,-1
"2017-11-07","5000O","SPR",5025,"Rtb","K_V",2017-11-07 07:44:00,2017-11-07 07:44:49,0,0
"2017-11-07","5000O","SPR",5025,"Wiltz","D",2017-11-07 07:45:00,2017-11-07 07:45:56,0,0
"2017-11-07","5000O","SPR",5025,"Rtz","K_A",2017-11-07 07:46:18,2017-11-07 07:47:07,0,0
"2017-11-07","5000O","SPR",5025,"Rtz","K_V",2017-11-07 07:47:00,2017-11-07 07:47:43,0,0
"2017-11-07","5000O","SPR",5025,"Rtst","D",2017-11-07 07:48:00,2017-11-07 07:49:27,1,1
"2017-11-07","5000O","SPR",5025,"Rlb","K_A",2017-11-07 07:49:18,2017-11-07 07:52:00,2,1
"2017-11-07","5000O","SPR",5025,"Rlb","K_V",2017-11-07 07:50:00,2017-11-07 07:52:31,2,0
"2017-11-07","5000O","SPR",5025,"Brd","K_A",2017-11-07 07:53:18,2017-11-07 07:55:19,2,0
"2017-11-07","5000O","SPR",5025,"Brd","K_V",2017-11-07 07:54:00,2017-11-07 07:55:52,1,-1
"2017-11-07","5000O","SPR",5025,"Kfhaz","D",2017-11-07 07:57:00,2017-11-07 07:59:45,2,1
"2017-11-07","5000O","SPR",5027,"Gvc","V",2017-11-07 07:37:00,2017-11-07 07:36:59,0,0
"2017-11-07","5000O","SPR",5027,"Gv","A",2017-11-07 07:40:00,2017-11-07 07:39:58,0,0
"2017-11-07","5000O","SPR",5027,"Gv","V",2017-11-07 07:43:00,2017-11-07 07:42:55,0,0
"2017-11-07","5000O","SPR",5027,"Gvmw","K_A",2017-11-07 07:46:18,2017-11-07 07:45:54,0,0
"2017-11-07","5000O","SPR",5027,"Gvmw","K_V",2017-11-07 07:47:00,2017-11-07 07:46:56,0,0
"2017-11-07","5000O","SPR",5027,"Rsw","K_A",2017-11-07 07:48:18,2017-11-07 07:49:16,0,0
"2017-11-07","5000O","SPR",5027,"Rsw","K_V",2017-11-07 07:49:00,2017-11-07 07:50:02,1,1
"2017-11-07","5000O","SPR",5027,"Dta","D",2017-11-07 07:50:00,2017-11-07 07:51:49,1,0
"2017-11-07","5000O","SPR",5027,"Ngsfa","D",2017-11-07 07:52:00,2017-11-07 07:53:19,1,0
"2017-11-07","5000O","SPR",5027,"Dt","K_A",2017-11-07 07:53:18,2017-11-07 07:54:42,1,0
"2017-11-07","5000O","SPR",5027,"Dt","K_V",2017-11-07 07:54:00,2017-11-07 07:55:24,1,0
"2017-11-07","5000O","SPR",5027,"Dtz","K_A",2017-11-07 07:56:18,2017-11-07 07:57:42,1,0
"2017-11-07","5000O","SPR",5027,"Dtz","K_V",2017-11-07 07:57:00,2017-11-07 07:58:19,1,0
"2017-11-07","5000O","SPR",5027,"Dtzo","D",2017-11-07 07:58:00,2017-11-07 07:59:42,1,0
"2017-11-07","5100E","SPR",5110,"Gv","A",2017-11-07 06:01:00,2017-11-07 06:00:53,0,0
"2017-11-07","5100E","SPR",5110,"Gv","V",2017-11-07 06:04:00,2017-11-07 06:24:41,20,20
"2017-11-07","5100E","SPR",5110,"Gvc","A",2017-11-07 06:07:00,2017-11-07 06:28:30,21,1
"2017-11-07","5100E","SPR",5112,"Rtb","K_A",2017-11-07 06:00:18,2017-11-07 06:01:09,0,0
"2017-11-07","5100E","SPR",5112,"Rtb","K_V",2017-11-07 06:01:00,2017-11-07 06:02:09,1,1
"2017-11-07","5100E","SPR",5112,"Wiltn","D",2017-11-07 06:02:00,2017-11-07 06:03:19,1,0
"2017-11-07","5100E","SPR",5112,"Rtd","A",2017-11-07 06:04:00,2017-11-07 06:04:56,0,-1
"2017-11-07","5100E","SPR",5112,"Rtd","V",2017-11-07 06:06:00,2017-11-07 06:06:34,0,0
"2017-11-07","5100E","SPR",5112,"Dhsa","D",2017-11-07 06:08:00,2017-11-07 06:08:23,0,0
"2017-11-07","5100E","SPR",5112,"Dhs","D",2017-11-07 06:08:00,2017-11-07 06:08:34,0,0
"2017-11-07","5100E","SPR",5112,"Rmoa","D",2017-11-07 06:08:00,2017-11-07 06:08:38,0,0
"2017-11-07","5100E","SPR",5112,"Sdm","K_A",2017-11-07 06:09:18,2017-11-07 06:10:30,1,1
"2017-11-07","5100E","SPR",5112,"Sdm","K_V",2017-11-07 06:10:00,2017-11-07 06:11:09,1,0
"2017-11-07","5100E","SPR",5112,"Dtzo","D",2017-11-07 06:16:00,2017-11-07 06:15:22,0,-1
"2017-11-07","5100E","SPR",5112,"Dtz","K_A",2017-11-07 06:16:18,2017-11-07 06:16:58,0,0
"2017-11-07","5100E","SPR",5112,"Dtz","K_V",2017-11-07 06:17:00,2017-11-07 06:17:34,0,0
"2017-11-07","5100E","SPR",5112,"Dt","K_A",2017-11-07 06:19:18,2017-11-07 06:19:50,0,0
"2017-11-07","5100E","SPR",5112,"Dt","K_V",2017-11-07 06:20:00,2017-11-07 06:20:34,0,0
"2017-11-07","5100E","SPR",5112,"Ngsfa","D",2017-11-07 06:22:00,2017-11-07 06:21:40,0,0
"2017-11-07","5100E","SPR",5112,"Dta","D",2017-11-07 06:23:00,2017-11-07 06:22:36,0,0
"2017-11-07","5100E","SPR",5112,"Rsw","K_A",2017-11-07 06:24:18,2017-11-07 06:24:32,0,0
"2017-11-07","5100E","SPR",5112,"Rsw","K_V",2017-11-07 06:25:00,2017-11-07 06:25:02,0,0
"2017-11-07","5100E","SPR",5112,"Gvmw","K_A",2017-11-07 06:27:18,2017-11-07 06:27:09,0,0
"2017-11-07","5100E","SPR",5112,"Gvmw","K_V",2017-11-07 06:28:00,2017-11-07 06:27:58,0,0
"2017-11-07","5100E","SPR",5112,"Gv","A",2017-11-07 06:31:00,2017-11-07 06:30:41,0,0
"2017-11-07","5100E","SPR",5112,"Gv","V",2017-11-07 06:34:00,2017-11-07 06:33:47,0,0
"2017-11-07","5100E","SPR",5112,"Gvc","A",2017-11-07 06:37:00,2017-11-07 06:36:58,0,0
"2017-11-07","5100E","SPR",5114,"Ddr","V",2017-11-07 06:08:00,2017-11-07 06:09:36,1,1
"2017-11-07","5100E","SPR",5114,"Grbr","D",2017-11-07 06:09:00,2017-11-07 06:11:16,2,1
"2017-11-07","5100E","SPR",5114,"Zwd","A",2017-11-07 06:11:00,2017-11-07 06:12:50,1,-1
"2017-11-07","5100E","SPR",5114,"Zwd","V",2017-11-07 06:15:00,2017-11-07 06:15:01,0,-1
"2017-11-07","5100E","SPR",5114,"Kfhaz","D",2017-11-07 06:16:00,2017-11-07 06:16:10,0,0
"2017-11-07","5100E","SPR",5114,"Brd","K_A",2017-11-07 06:20:18,2017-11-07 06:20:10,0,0
"2017-11-07","5100E","SPR",5114,"Brd","K_V",2017-11-07 06:21:00,2017-11-07 06:21:13,0,0
"2017-11-07","5100E","SPR",5114,"Rlb","K_A",2017-11-07 06:23:18,2017-11-07 06:24:15,0,0
"2017-11-07","5100E","SPR",5114,"Rlb","K_V",2017-11-07 06:24:00,2017-11-07 06:24:57,0,0
"2017-11-07","5100E","SPR",5114,"Rtst","D",2017-11-07 06:26:00,2017-11-07 06:26:53,0,0
"2017-11-07","5100E","SPR",5114,"Rtz","K_A",2017-11-07 06:27:18,2017-11-07 06:28:31,1,1
"2017-11-07","5100E","SPR",5114,"Rtz","K_V",2017-11-07 06:28:00,2017-11-07 06:29:10,1,0
"2017-11-07","5100E","SPR",5114,"Wiltz","D",2017-11-07 06:29:00,2017-11-07 06:30:10,1,0
"2017-11-07","5100E","SPR",5114,"Rtb","K_A",2017-11-07 06:30:18,2017-11-07 06:31:26,1,0
"2017-11-07","5100E","SPR",5114,"Rtb","K_V",2017-11-07 06:31:00,2017-11-07 06:32:22,1,0
"2017-11-07","5100E","SPR",5114,"Wiltn","D",2017-11-07 06:32:00,2017-11-07 06:33:36,1,0
"2017-11-07","5100E","SPR",5114,"Rtd","A",2017-11-07 06:34:00,2017-11-07 06:35:26,1,0
"2017-11-07","5100E","SPR",5114,"Rtd","V",2017-11-07 06:36:00,2017-11-07 06:36:29,0,-1
"2017-11-07","5100E","SPR",5114,"Dhsa","D",2017-11-07 06:38:00,2017-11-07 06:38:46,0,0
"2017-11-07","5100E","SPR",5114,"Dhs","D",2017-11-07 06:38:00,2017-11-07 06:38:56,0,0
"2017-11-07","5100E","SPR",5114,"Rmoa","D",2017-11-07 06:38:00,2017-11-07 06:38:59,0,0
"2017-11-07","5100E","SPR",5114,"Sdm","K_A",2017-11-07 06:39:18,2017-11-07 06:40:50,1,1
"2017-11-07","5100E","SPR",5114,"Sdm","K_V",2017-11-07 06:40:00,2017-11-07 06:41:33,1,0
"2017-11-07","5100E","SPR",5114,"Dtzo","D",2017-11-07 06:46:00,2017-11-07 06:45:52,0,-1
"2017-11-07","5100E","SPR",5114,"Dtz","K_A",2017-11-07 06:46:18,2017-11-07 06:47:08,0,0
"2017-11-07","5100E","SPR",5114,"Dtz","K_V",2017-11-07 06:47:00,2017-11-07 06:48:03,1,1
"2017-11-07","5100E","SPR",5114,"Dt","K_A",2017-11-07 06:49:18,2017-11-07 06:50:18,1,0
"2017-11-07","5100E","SPR",5114,"Dt","K_V",2017-11-07 06:50:00,2017-11-07 06:51:01,1,0
"2017-11-07","5100E","SPR",5114,"Ngsfa","D",2017-11-07 06:52:00,2017-11-07 06:52:10,0,-1
"2017-11-07","5100E","SPR",5114,"Dta","D",2017-11-07 06:53:00,2017-11-07 06:53:09,0,0
"2017-11-07","5100E","SPR",5114,"Rsw","K_A",2017-11-07 06:54:18,2017-11-07 06:55:03,0,0
"2017-11-07","5100E","SPR",5114,"Rsw","K_V",2017-11-07 06:55:00,2017-11-07 06:55:45,0,0
"2017-11-07","5100E","SPR",5114,"Gvmw","K_A",2017-11-07 06:57:18,2017-11-07 06:58:00,0,0
"2017-11-07","5100E","SPR",5114,"Gvmw","K_V",2017-11-07 06:58:00,2017-11-07 06:58:49,0,0
"2017-11-07","5100E","SPR",5114,"Gv","A",2017-11-07 07:01:00,2017-11-07 07:01:36,0,0
"2017-11-07","5100E","SPR",5114,"Gv","V",2017-11-07 07:04:00,2017-11-07 07:03:58,0,0
"2017-11-07","5100E","SPR",5114,"Gvc","A",2017-11-07 07:07:00,2017-11-07 07:07:08,0,0
"2017-11-07","5100E","SPR",5116,"Ddr","V",2017-11-07 06:42:00,2017-11-07 06:41:55,0,0
"2017-11-07","5100E","SPR",5116,"Grbr","D",2017-11-07 06:43:00,2017-11-07 06:43:44,0,0
"2017-11-07","5100E","SPR",5116,"Zwd","K_A",2017-11-07 06:44:18,2017-11-07 06:44:54,0,0
"2017-11-07","5100E","SPR",5116,"Zwd","K_V",2017-11-07 06:45:00,2017-11-07 06:45:36,0,0
"2017-11-07","5100E","SPR",5116,"Kfhaz","D",2017-11-07 06:46:00,2017-11-07 06:46:46,0,0
"2017-11-07","5100E","SPR",5116,"Brd","K_A",2017-11-07 06:50:18,2017-11-07 06:50:42,0,0
"2017-11-07","5100E","SPR",5116,"Brd","K_V",2017-11-07 06:51:00,2017-11-07 06:51:28,0,0
"2017-11-07","5100E","SPR",5116,"Rlb","K_A",2017-11-07 06:53:18,2017-11-07 06:54:10,0,0
"2017-11-07","5100E","SPR",5116,"Rlb","K_V",2017-11-07 06:54:00,2017-11-07 06:55:03,1,1
"2017-11-07","5100E","SPR",5116,"Rtst","D",2017-11-07 06:56:00,2017-11-07 06:56:30,0,-1
"2017-11-07","5100E","SPR",5116,"Rtz","K_A",2017-11-07 06:57:18,2017-11-07 06:57:45,0,0
"2017-11-07","5100E","SPR",5116,"Rtz","K_V",2017-11-07 06:58:00,2017-11-07 06:58:33,0,0
"2017-11-07","5100E","SPR",5116,"Wiltz","D",2017-11-07 06:59:00,2017-11-07 06:59:30,0,0
"2017-11-07","5100E","SPR",5116,"Rtb","K_A",2017-11-07 07:00:18,2017-11-07 07:00:41,0,0
"2017-11-07","5100E","SPR",5116,"Rtb","K_V",2017-11-07 07:01:00,2017-11-07 07:01:35,0,0
"2017-11-07","5100E","SPR",5116,"Wiltn","D",2017-11-07 07:02:00,2017-11-07 07:02:44,0,0
"2017-11-07","5100E","SPR",5116,"Rtd","A",2017-11-07 07:04:00,2017-11-07 07:04:14,0,0
"2017-11-07","5100E","SPR",5116,"Rtd","V",2017-11-07 07:06:00,2017-11-07 07:07:08,1,1
"2017-11-07","5100E","SPR",5116,"Dhsa","D",2017-11-07 07:08:00,2017-11-07 07:09:12,1,0
"2017-11-07","5100E","SPR",5116,"Dhs","D",2017-11-07 07:08:00,2017-11-07 07:09:22,1,0
"2017-11-07","5100E","SPR",5116,"Rmoa","D",2017-11-07 07:08:00,2017-11-07 07:09:25,1,0
"2017-11-07","5100E","SPR",5116,"Sdm","K_A",2017-11-07 07:09:18,2017-11-07 07:11:00,1,0
"2017-11-07","5100E","SPR",5116,"Sdm","K_V",2017-11-07 07:10:00,2017-11-07 07:11:45,1,0
"2017-11-07","5100E","SPR",5116,"Dtzo","D",2017-11-07 07:16:00,2017-11-07 07:15:50,0,-1
"2017-11-07","5100E","SPR",5116,"Dtz","K_A",2017-11-07 07:16:18,2017-11-07 07:17:08,0,0
"2017-11-07","5100E","SPR",5116,"Dtz","K_V",2017-11-07 07:17:00,2017-11-07 07:17:52,0,0
"2017-11-07","5100E","SPR",5116,"Dt","K_A",2017-11-07 07:19:18,2017-11-07 07:20:03,0,0
"2017-11-07","5100E","SPR",5116,"Dt","K_V",2017-11-07 07:20:00,2017-11-07 07:20:45,0,0
"2017-11-07","5100E","SPR",5116,"Ngsfa","D",2017-11-07 07:22:00,2017-11-07 07:21:52,0,0
"2017-11-07","5100E","SPR",5116,"Dta","D",2017-11-07 07:23:00,2017-11-07 07:22:46,0,0
"2017-11-07","5100E","SPR",5116,"Rsw","K_A",2017-11-07 07:24:18,2017-11-07 07:24:21,0,0
"2017-11-07","5100E","SPR",5116,"Rsw","K_V",2017-11-07 07:25:00,2017-11-07 07:25:04,0,0
"2017-11-07","5100E","SPR",5116,"Gvmw","K_A",2017-11-07 07:27:18,2017-11-07 07:27:13,0,0
"2017-11-07","5100E","SPR",5116,"Gvmw","K_V",2017-11-07 07:28:00,2017-11-07 07:28:10,0,0
"2017-11-07","5100E","SPR",5116,"Gv","A",2017-11-07 07:31:00,2017-11-07 07:31:00,0,0
"2017-11-07","5100E","SPR",5116,"Gv","V",2017-11-07 07:34:00,2017-11-07 07:34:39,0,0
"2017-11-07","5100E","SPR",5116,"Gvc","A",2017-11-07 07:37:00,2017-11-07 07:37:58,0,0
"2017-11-07","5100E","SPR",5118,"Ddr","V",2017-11-07 07:12:00,2017-11-07 07:12:11,0,0
"2017-11-07","5100E","SPR",5118,"Grbr","D",2017-11-07 07:13:00,2017-11-07 07:13:39,0,0
"2017-11-07","5100E","SPR",5118,"Zwd","K_A",2017-11-07 07:14:18,2017-11-07 07:14:51,0,0
"2017-11-07","5100E","SPR",5118,"Zwd","K_V",2017-11-07 07:15:00,2017-11-07 07:15:37,0,0
"2017-11-07","5100E","SPR",5118,"Kfhaz","D",2017-11-07 07:16:00,2017-11-07 07:16:47,0,0
"2017-11-07","5100E","SPR",5118,"Brd","K_A",2017-11-07 07:20:18,2017-11-07 07:20:39,0,0
"2017-11-07","5100E","SPR",5118,"Brd","K_V",2017-11-07 07:21:00,2017-11-07 07:21:36,0,0
"2017-11-07","5100E","SPR",5118,"Rlb","K_A",2017-11-07 07:23:18,2017-11-07 07:24:12,0,0
"2017-11-07","5100E","SPR",5118,"Rlb","K_V",2017-11-07 07:24:00,2017-11-07 07:24:56,0,0
"2017-11-07","5100E","SPR",5118,"Rtst","D",2017-11-07 07:26:00,2017-11-07 07:26:22,0,0
"2017-11-07","5100E","SPR",5118,"Rtz","K_A",2017-11-07 07:27:18,2017-11-07 07:27:48,0,0
"2017-11-07","5100E","SPR",5118,"Rtz","K_V",2017-11-07 07:28:00,2017-11-07 07:28:32,0,0
"2017-11-07","5100E","SPR",5118,"Wiltz","D",2017-11-07 07:29:00,2017-11-07 07:29:28,0,0
"2017-11-07","5100E","SPR",5118,"Rtb","K_A",2017-11-07 07:30:18,2017-11-07 07:30:39,0,0
"2017-11-07","5100E","SPR",5118,"Rtb","K_V",2017-11-07 07:31:00,2017-11-07 07:31:58,0,0
"2017-11-07","5100E","SPR",5118,"Wiltn","D",2017-11-07 07:32:00,2017-11-07 07:33:03,1,1
"2017-11-07","5100E","SPR",5118,"Rtd","A",2017-11-07 07:34:00,2017-11-07 07:34:28,0,-1
"2017-11-07","5100E","SPR",5118,"Rtd","V",2017-11-07 07:36:00,2017-11-07 07:36:11,0,0
"2017-11-07","5100E","SPR",5118,"Dhsa","D",2017-11-07 07:38:00,2017-11-07 07:38:08,0,0
"2017-11-07","5100E","SPR",5118,"Dhs","D",2017-11-07 07:38:00,2017-11-07 07:38:18,0,0
"2017-11-07","5100E","SPR",5118,"Rmoa","D",2017-11-07 07:38:00,2017-11-07 07:38:21,0,0
"2017-11-07","5100E","SPR",5118,"Sdm","K_A",2017-11-07 07:39:18,2017-11-07 07:40:16,0,0
"2017-11-07","5100E","SPR",5118,"Sdm","K_V",2017-11-07 07:40:00,2017-11-07 07:41:18,1,1
"2017-11-07","5100E","SPR",5118,"Dtzo","D",2017-11-07 07:46:00,2017-11-07 07:45:22,0,-1
"2017-11-07","5100E","SPR",5118,"Dtz","K_A",2017-11-07 07:46:18,2017-11-07 07:46:46,0,0
"2017-11-07","5100E","SPR",5118,"Dtz","K_V",2017-11-07 07:47:00,2017-11-07 07:47:21,0,0
"2017-11-07","5100E","SPR",5118,"Dt","K_A",2017-11-07 07:49:18,2017-11-07 07:49:33,0,0
"2017-11-07","5100E","SPR",5118,"Dt","K_V",2017-11-07 07:50:00,2017-11-07 07:50:36,0,0
"2017-11-07","5100E","SPR",5118,"Ngsfa","D",2017-11-07 07:52:00,2017-11-07 07:51:41,0,0
"2017-11-07","5100E","SPR",5118,"Dta","D",2017-11-07 07:53:00,2017-11-07 07:52:34,0,0
"2017-11-07","5100E","SPR",5118,"Rsw","K_A",2017-11-07 07:54:18,2017-11-07 07:54:18,0,0
"2017-11-07","5100E","SPR",5118,"Rsw","K_V",2017-11-07 07:55:00,2017-11-07 07:55:10,0,0
"2017-11-07","5100E","SPR",5118,"Gvmw","K_A",2017-11-07 07:57:18,2017-11-07 07:57:22,0,0
"2017-11-07","5100E","SPR",5118,"Gvmw","K_V",2017-11-07 07:58:00,2017-11-07 07:58:10,0,0
"2017-11-07","5100E","SPR",5120,"Ddr","V",2017-11-07 07:42:00,2017-11-07 07:42:44,0,0
"2017-11-07","5100E","SPR",5120,"Grbr","D",2017-11-07 07:43:00,2017-11-07 07:44:18,1,1
"2017-11-07","5100E","SPR",5120,"Zwd","K_A",2017-11-07 07:44:18,2017-11-07 07:45:31,1,0
"2017-11-07","5100E","SPR",5120,"Zwd","K_V",2017-11-07 07:45:00,2017-11-07 07:46:18,1,0
"2017-11-07","5100E","SPR",5120,"Kfhaz","D",2017-11-07 07:46:00,2017-11-07 07:47:31,1,0
"2017-11-07","5100E","SPR",5120,"Brd","K_A",2017-11-07 07:50:18,2017-11-07 07:51:28,1,0
"2017-11-07","5100E","SPR",5120,"Brd","K_V",2017-11-07 07:51:00,2017-11-07 07:52:27,1,0
"2017-11-07","5100E","SPR",5120,"Rlb","K_A",2017-11-07 07:53:18,2017-11-07 07:55:40,2,1
"2017-11-07","5100E","SPR",5120,"Rlb","K_V",2017-11-07 07:54:00,2017-11-07 07:56:25,2,0
"2017-11-07","5100E","SPR",5120,"Rtst","D",2017-11-07 07:56:00,2017-11-07 07:58:04,2,0
"2017-11-07","5100E","SPR",5120,"Rtz","K_A",2017-11-07 07:57:18,2017-11-07 07:59:31,2,0
"2017-11-07","5100O","SPR",5119,"Wiltz","D",2017-11-07 06:00:00,2017-11-07 06:00:04,0,0
"2017-11-07","5100O","SPR",5119,"Rtz","K_A",2017-11-07 06:01:18,2017-11-07 06:01:25,0,0
"2017-11-07","5100O","SPR",5119,"Rtz","K_V",2017-11-07 06:02:00,2017-11-07 06:01:53,0,0
"2017-11-07","5100O","SPR",5119,"Rtst","D",2017-11-07 06:03:00,2017-11-07 06:03:12,0,0
"2017-11-07","5100O","SPR",5119,"Rlb","K_A",2017-11-07 06:04:18,2017-11-07 06:04:59,0,0
"2017-11-07","5100O","SPR",5119,"Rlb","K_V",2017-11-07 06:05:00,2017-11-07 06:05:41,0,0
"2017-11-07","5100O","SPR",5119,"Brd","K_A",2017-11-07 06:08:18,2017-11-07 06:08:31,0,0
"2017-11-07","5100O","SPR",5119,"Brd","K_V",2017-11-07 06:09:00,2017-11-07 06:09:08,0,0
"2017-11-07","5100O","SPR",5119,"Kfhaz","D",2017-11-07 06:12:00,2017-11-07 06:12:56,0,0
"2017-11-07","5100O","SPR",5119,"Zwd","A",2017-11-07 06:14:00,2017-11-07 06:14:34,0,0
"2017-11-07","5100O","SPR",5119,"Zwd","V",2017-11-07 06:17:00,2017-11-07 06:16:50,0,0
